Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"EI","Emissions intensities","5100","Africa","5510","Production","1062","Eggs, hen, in shell","1979","1979","tonnes","902798","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5100","Africa","5510","Production","1062","Eggs, hen, in shell","1980","1980","tonnes","928876","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5100","Africa","5510","Production","1062","Eggs, hen, in shell","1981","1981","tonnes","954176","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5100","Africa","5510","Production","1062","Eggs, hen, in shell","1982","1982","tonnes","1042184","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5100","Africa","5510","Production","1062","Eggs, hen, in shell","1983","1983","tonnes","1072394","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5100","Africa","5510","Production","1062","Eggs, hen, in shell","1984","1984","tonnes","1086862","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5100","Africa","5510","Production","1062","Eggs, hen, in shell","1985","1985","tonnes","1149809","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5100","Africa","5510","Production","1062","Eggs, hen, in shell","1986","1986","tonnes","1249856","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5100","Africa","5510","Production","1062","Eggs, hen, in shell","1987","1987","tonnes","1347028","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5100","Africa","5510","Production","1062","Eggs, hen, in shell","1988","1988","tonnes","1406221","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5100","Africa","5510","Production","1062","Eggs, hen, in shell","1989","1989","tonnes","1364513","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5100","Africa","5510","Production","1062","Eggs, hen, in shell","1990","1990","tonnes","1534515","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5100","Africa","5510","Production","1062","Eggs, hen, in shell","1991","1991","tonnes","1631684","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5100","Africa","5510","Production","1062","Eggs, hen, in shell","1992","1992","tonnes","1649646","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5100","Africa","5510","Production","1062","Eggs, hen, in shell","1993","1993","tonnes","1644328","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5100","Africa","5510","Production","1062","Eggs, hen, in shell","1994","1994","tonnes","1722295","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5100","Africa","5510","Production","1062","Eggs, hen, in shell","1995","1995","tonnes","1796558","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5100","Africa","5510","Production","1062","Eggs, hen, in shell","1996","1996","tonnes","1684728","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5100","Africa","5510","Production","1062","Eggs, hen, in shell","1997","1997","tonnes","1735371","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5100","Africa","5510","Production","1062","Eggs, hen, in shell","1998","1998","tonnes","1899930","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5100","Africa","5510","Production","1062","Eggs, hen, in shell","1999","1999","tonnes","1954776","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5100","Africa","5510","Production","1062","Eggs, hen, in shell","2000","2000","tonnes","1962140","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5100","Africa","5510","Production","1062","Eggs, hen, in shell","2001","2001","tonnes","2041036","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5100","Africa","5510","Production","1062","Eggs, hen, in shell","2002","2002","tonnes","2205214","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5100","Africa","5510","Production","1062","Eggs, hen, in shell","2003","2003","tonnes","2208662","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5100","Africa","5510","Production","1062","Eggs, hen, in shell","2004","2004","tonnes","2253068","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5100","Africa","5510","Production","1062","Eggs, hen, in shell","2005","2005","tonnes","2311735","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5100","Africa","5510","Production","1062","Eggs, hen, in shell","2006","2006","tonnes","2408025","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5100","Africa","5510","Production","1062","Eggs, hen, in shell","2007","2007","tonnes","2542380","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5100","Africa","5510","Production","1062","Eggs, hen, in shell","2008","2008","tonnes","2603194","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5100","Africa","5510","Production","1062","Eggs, hen, in shell","2009","2009","tonnes","2553758","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5100","Africa","5510","Production","1062","Eggs, hen, in shell","2010","2010","tonnes","2755652","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5100","Africa","5510","Production","1062","Eggs, hen, in shell","2011","2011","tonnes","2894116","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5100","Africa","5510","Production","1062","Eggs, hen, in shell","2012","2012","tonnes","3159486","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5100","Africa","5510","Production","1062","Eggs, hen, in shell","2013","2013","tonnes","3206874","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5100","Africa","5510","Production","1062","Eggs, hen, in shell","2014","2014","tonnes","3306415","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5100","Africa","5510","Production","1062","Eggs, hen, in shell","2015","2015","tonnes","3269295","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5100","Africa","5510","Production","1062","Eggs, hen, in shell","2016","2016","tonnes","3144902","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5100","Africa","5510","Production","1062","Eggs, hen, in shell","2017","2017","tonnes","3227030","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5100","Africa","7231","Emissions (CO2eq)","1035","Meat, pig","1961","1961","gigagrams","1571.9149","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5100","Africa","7231","Emissions (CO2eq)","1035","Meat, pig","1962","1962","gigagrams","1613.1513","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5100","Africa","7231","Emissions (CO2eq)","1035","Meat, pig","1963","1963","gigagrams","1653.7565","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5100","Africa","7231","Emissions (CO2eq)","1035","Meat, pig","1964","1964","gigagrams","1718.9911","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5100","Africa","7231","Emissions (CO2eq)","1035","Meat, pig","1965","1965","gigagrams","1714.0845","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5100","Africa","7231","Emissions (CO2eq)","1035","Meat, pig","1966","1966","gigagrams","1729.0471","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5100","Africa","7231","Emissions (CO2eq)","1035","Meat, pig","1967","1967","gigagrams","1758.5101","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5100","Africa","7231","Emissions (CO2eq)","1035","Meat, pig","1968","1968","gigagrams","1864.0592","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5100","Africa","7231","Emissions (CO2eq)","1035","Meat, pig","1969","1969","gigagrams","1976.8086","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5100","Africa","7231","Emissions (CO2eq)","1035","Meat, pig","1970","1970","gigagrams","2003.9749","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5100","Africa","7231","Emissions (CO2eq)","1035","Meat, pig","1971","1971","gigagrams","2051.9308","A","Aggregate, may include official, semi-official, estimated or calculated data"
