,Area Code,Area,Item Code,Item,Element Code,Element,Unit,Year,Value,Flag
10102,5300,Asia,1087,"Meat indigenous, turkey",5510,Production,tonnes,1962,12941.0,A
10103,5300,Asia,1108,"Meat, ass",5510,Production,tonnes,1962,14400.0,A
10104,5300,Asia,1089,"Meat, bird nes",5510,Production,tonnes,1962,2222.0,A
10105,5300,Asia,947,"Meat, buffalo",5510,Production,tonnes,1962,1006718.0,A
10106,5300,Asia,1127,"Meat, camel",5510,Production,tonnes,1962,55206.0,A
10107,5300,Asia,867,"Meat, cattle",5510,Production,tonnes,1962,1831563.0,A
10108,5300,Asia,1058,"Meat, chicken",5510,Production,tonnes,1962,1280995.0,A
10109,5300,Asia,1069,"Meat, duck",5510,Production,tonnes,1962,216455.0,A
10110,5300,Asia,1163,"Meat, game",5510,Production,tonnes,1962,16120.0,A
10111,5300,Asia,1017,"Meat, goat",5510,Production,tonnes,1962,603817.0,A
10112,5300,Asia,1073,"Meat, goose and guinea fowl",5510,Production,tonnes,1962,75638.0,A
10113,5300,Asia,1097,"Meat, horse",5510,Production,tonnes,1962,76445.0,A
10114,5300,Asia,1111,"Meat, mule",5510,Production,tonnes,1962,2700.0,A
10115,5300,Asia,1166,"Meat, nes",5510,Production,tonnes,1962,347620.0,A
10116,5300,Asia,1035,"Meat, pig",5510,Production,tonnes,1962,3487882.0,A
10117,5300,Asia,1141,"Meat, rabbit",5510,Production,tonnes,1962,16760.0,A
10118,5300,Asia,977,"Meat, sheep",5510,Production,tonnes,1962,867743.0,A
10119,5300,Asia,1080,"Meat, turkey",5510,Production,tonnes,1962,12941.0,A
10120,5300,Asia,1806,Beef and Buffalo Meat,5510,Production,tonnes,1962,2838281.0,A
10121,5300,Asia,1775,"Meat indigenous, poultry",5510,Production,tonnes,1962,1594533.0,A
10122,5300,Asia,1770,"Meat indigenous, total",5510,Production,tonnes,1962,9949344.0,A
10123,5300,Asia,1808,"Meat, Poultry",5510,Production,tonnes,1962,1588251.0,A
10124,5300,Asia,1765,"Meat, Total",5510,Production,tonnes,1962,9915224.0,A
10125,5300,Asia,1807,Sheep and Goat Meat,5510,Production,tonnes,1962,1471560.0,A
10277,5400,Europe,1122,"Meat indigenous, ass",5510,Production,tonnes,1962,3201.0,A
10278,5400,Europe,972,"Meat indigenous, buffalo",5510,Production,tonnes,1962,12608.0,A
10279,5400,Europe,1137,"Meat indigenous, camel",5510,Production,tonnes,1962,,
10280,5400,Europe,944,"Meat indigenous, cattle",5510,Production,tonnes,1962,10560675.0,A
10281,5400,Europe,1094,"Meat indigenous, chicken",5510,Production,tonnes,1962,2866007.0,A
10282,5400,Europe,1070,"Meat indigenous, duck",5510,Production,tonnes,1962,74850.0,A
10283,5400,Europe,1077,"Meat indigenous, geese",5510,Production,tonnes,1962,62171.0,A
10284,5400,Europe,1032,"Meat indigenous, goat",5510,Production,tonnes,1962,122152.0,A
10285,5400,Europe,1120,"Meat indigenous, horse",5510,Production,tonnes,1962,245971.0,A
10286,5400,Europe,1124,"Meat indigenous, mule",5510,Production,tonnes,1962,9126.0,A
10287,5400,Europe,1055,"Meat indigenous, pig",5510,Production,tonnes,1962,14745450.0,A
10288,5400,Europe,1144,"Meat indigenous, rabbit",5510,Production,tonnes,1962,355263.0,A
10289,5400,Europe,1012,"Meat indigenous, sheep",5510,Production,tonnes,1962,1904745.0,A
10290,5400,Europe,1087,"Meat indigenous, turkey",5510,Production,tonnes,1962,110635.0,A
10291,5400,Europe,1108,"Meat, ass",5510,Production,tonnes,1962,3203.0,A
10292,5400,Europe,1089,"Meat, bird nes",5510,Production,tonnes,1962,2600.0,A
10293,5400,Europe,947,"Meat, buffalo",5510,Production,tonnes,1962,12608.0,A
10294,5400,Europe,1127,"Meat, camel",5510,Production,tonnes,1962,,
10295,5400,Europe,867,"Meat, cattle",5510,Production,tonnes,1962,10568222.0,A
10296,5400,Europe,1058,"Meat, chicken",5510,Production,tonnes,1962,2864003.0,A
10297,5400,Europe,1069,"Meat, duck",5510,Production,tonnes,1962,74850.0,A
10298,5400,Europe,1163,"Meat, game",5510,Production,tonnes,1962,67337.0,A
10299,5400,Europe,1017,"Meat, goat",5510,Production,tonnes,1962,122055.0,A
10300,5400,Europe,1073,"Meat, goose and guinea fowl",5510,Production,tonnes,1962,62171.0,A
10301,5400,Europe,1097,"Meat, horse",5510,Production,tonnes,1962,279763.0,A
10302,5400,Europe,1111,"Meat, mule",5510,Production,tonnes,1962,8893.0,A
10303,5400,Europe,1166,"Meat, nes",5510,Production,tonnes,1962,441318.0,A
10304,5400,Europe,1035,"Meat, pig",5510,Production,tonnes,1962,14726759.0,A
10305,5400,Europe,1141,"Meat, rabbit",5510,Production,tonnes,1962,356186.0,A
10306,5400,Europe,977,"Meat, sheep",5510,Production,tonnes,1962,1907746.0,A
10307,5400,Europe,1080,"Meat, turkey",5510,Production,tonnes,1962,109819.0,A
10308,5400,Europe,1806,Beef and Buffalo Meat,5510,Production,tonnes,1962,10580830.0,A
10309,5400,Europe,1775,"Meat indigenous, poultry",5510,Production,tonnes,1962,3113663.0,A
10310,5400,Europe,1770,"Meat indigenous, total",5510,Production,tonnes,1962,31581510.0,A
10311,5400,Europe,1808,"Meat, Poultry",5510,Production,tonnes,1962,3113443.0,A
10312,5400,Europe,1765,"Meat, Total",5510,Production,tonnes,1962,31607533.0,A
10313,5400,Europe,1807,Sheep and Goat Meat,5510,Production,tonnes,1962,2029801.0,A
10441,5500,Oceania,972,"Meat indigenous, buffalo",5510,Production,tonnes,1962,18.0,A
10442,5500,Oceania,944,"Meat indigenous, cattle",5510,Production,tonnes,1962,1096063.0,A
10443,5500,Oceania,1094,"Meat indigenous, chicken",5510,Production,tonnes,1962,56657.0,A
10444,5500,Oceania,1070,"Meat indigenous, duck",5510,Production,tonnes,1962,1428.0,A
10445,5500,Oceania,1077,"Meat indigenous, geese",5510,Production,tonnes,1962,212.0,A
10446,5500,Oceania,1032,"Meat indigenous, goat",5510,Production,tonnes,1962,1275.0,A
10447,5500,Oceania,1120,"Meat indigenous, horse",5510,Production,tonnes,1962,15080.0,A
10448,5500,Oceania,1055,"Meat indigenous, pig",5510,Production,tonnes,1962,187344.0,A
10449,5500,Oceania,1012,"Meat indigenous, sheep",5510,Production,tonnes,1962,1071837.0,A
10450,5500,Oceania,1087,"Meat indigenous, turkey",5510,Production,tonnes,1962,2518.0,A
10451,5500,Oceania,947,"Meat, buffalo",5510,Production,tonnes,1962,18.0,A
10452,5500,Oceania,867,"Meat, cattle",5510,Production,tonnes,1962,1094609.0,A
10453,5500,Oceania,1058,"Meat, chicken",5510,Production,tonnes,1962,56726.0,A
10454,5500,Oceania,1069,"Meat, duck",5510,Production,tonnes,1962,1427.0,A
10455,5500,Oceania,1163,"Meat, game",5510,Production,tonnes,1962,123800.0,A
10456,5500,Oceania,1017,"Meat, goat",5510,Production,tonnes,1962,1275.0,A
10457,5500,Oceania,1073,"Meat, goose and guinea fowl",5510,Production,tonnes,1962,212.0,A
10458,5500,Oceania,1097,"Meat, horse",5510,Production,tonnes,1962,15027.0,A
10459,5500,Oceania,1166,"Meat, nes",5510,Production,tonnes,1962,600.0,A
10460,5500,Oceania,1035,"Meat, pig",5510,Production,tonnes,1962,187441.0,A
10461,5500,Oceania,977,"Meat, sheep",5510,Production,tonnes,1962,1069119.0,A
10462,5500,Oceania,1080,"Meat, turkey",5510,Production,tonnes,1962,2518.0,A
10463,5500,Oceania,1806,Beef and Buffalo Meat,5510,Production,tonnes,1962,1094627.0,A
10464,5500,Oceania,1775,"Meat indigenous, poultry",5510,Production,tonnes,1962,60815.0,A
10465,5500,Oceania,1770,"Meat indigenous, total",5510,Production,tonnes,1962,2556832.0,A
10466,5500,Oceania,1808,"Meat, Poultry",5510,Production,tonnes,1962,60883.0,A
10467,5500,Oceania,1765,"Meat, Total",5510,Production,tonnes,1962,2552771.0,A
10468,5500,Oceania,1807,Sheep and Goat Meat,5510,Production,tonnes,1962,1070394.0,A
15147,5100,Africa,1122,"Meat indigenous, ass",5510,Production,tonnes,1963,4549.0,A
15148,5100,Africa,1084,"Meat indigenous, bird nes",5510,Production,tonnes,1963,5250.0,A
15149,5100,Africa,972,"Meat indigenous, buffalo",5510,Production,tonnes,1963,,A
15150,5100,Africa,1137,"Meat indigenous, camel",5510,Production,tonnes,1963,105151.0,A
15151,5100,Africa,944,"Meat indigenous, cattle",5510,Production,tonnes,1963,1835440.0,A
15152,5100,Africa,1094,"Meat indigenous, chicken",5510,Production,tonnes,1963,297141.0,A
15153,5100,Africa,1070,"Meat indigenous, duck",5510,Production,tonnes,1963,17880.0,A
15154,5100,Africa,1077,"Meat indigenous, geese",5510,Production,tonnes,1963,17344.0,A
15155,5100,Africa,1032,"Meat indigenous, goat",5510,Production,tonnes,1963,319110.0,A
15156,5100,Africa,1120,"Meat indigenous, horse",5510,Production,tonnes,1963,11462.0,A
15157,5100,Africa,1055,"Meat indigenous, pig",5510,Production,tonnes,1963,195065.0,A
15158,5100,Africa,1144,"Meat indigenous, rabbit",5510,Production,tonnes,1963,11863.0,A
15159,5100,Africa,1012,"Meat indigenous, sheep",5510,Production,tonnes,1963,477272.0,A
15160,5100,Africa,1087,"Meat indigenous, turkey",5510,Production,tonnes,1963,7260.0,A
15161,5100,Africa,1108,"Meat, ass",5510,Production,tonnes,1963,4309.0,A
15162,5100,Africa,1089,"Meat, bird nes",5510,Production,tonnes,1963,5250.0,A
15163,5100,Africa,947,"Meat, buffalo",5510,Production,tonnes,1963,88000.0,A
15164,5100,Africa,1127,"Meat, camel",5510,Production,tonnes,1963,77118.0,A
15165,5100,Africa,867,"Meat, cattle",5510,Production,tonnes,1963,1949820.0,A
15166,5100,Africa,1058,"Meat, chicken",5510,Production,tonnes,1963,344632.0,A
15167,5100,Africa,1069,"Meat, duck",5510,Production,tonnes,1963,17880.0,A
15168,5100,Africa,1163,"Meat, game",5510,Production,tonnes,1963,405720.0,A
15169,5100,Africa,1017,"Meat, goat",5510,Production,tonnes,1963,313100.0,A
15170,5100,Africa,1073,"Meat, goose and guinea fowl",5510,Production,tonnes,1963,17344.0,A
15171,5100,Africa,1097,"Meat, horse",5510,Production,tonnes,1963,8847.0,A
15172,5100,Africa,1166,"Meat, nes",5510,Production,tonnes,1963,142800.0,A
15173,5100,Africa,1035,"Meat, pig",5510,Production,tonnes,1963,195044.0,A
15174,5100,Africa,1141,"Meat, rabbit",5510,Production,tonnes,1963,11863.0,A
15175,5100,Africa,977,"Meat, sheep",5510,Production,tonnes,1963,466877.0,A
15176,5100,Africa,1080,"Meat, turkey",5510,Production,tonnes,1963,7260.0,A
15177,5100,Africa,1806,Beef and Buffalo Meat,5510,Production,tonnes,1963,2037820.0,A
15178,5100,Africa,1775,"Meat indigenous, poultry",5510,Production,tonnes,1963,344875.0,A
15179,5100,Africa,1770,"Meat indigenous, total",5510,Production,tonnes,1963,3853307.0,A
15180,5100,Africa,1808,"Meat, Poultry",5510,Production,tonnes,1963,392366.0,A
15181,5100,Africa,1765,"Meat, Total",5510,Production,tonnes,1963,4055863.0,A
15182,5100,Africa,1807,Sheep and Goat Meat,5510,Production,tonnes,1963,779977.0,A
15365,5203,Northern America,944,"Meat indigenous, cattle",5510,Production,tonnes,1963,8540315.0,A
15366,5203,Northern America,1094,"Meat indigenous, chicken",5510,Production,tonnes,1963,2946636.0,A
15367,5203,Northern America,1070,"Meat indigenous, duck",5510,Production,tonnes,1963,23346.0,A
15368,5203,Northern America,1077,"Meat indigenous, geese",5510,Production,tonnes,1963,1229.0,A
15369,5203,Northern America,1032,"Meat indigenous, goat",5510,Production,tonnes,1963,1.0,A
15370,5203,Northern America,1120,"Meat indigenous, horse",5510,Production,tonnes,1963,18667.0,A
15371,5203,Northern America,1055,"Meat indigenous, pig",5510,Production,tonnes,1963,6173740.0,A
15372,5203,Northern America,1012,"Meat indigenous, sheep",5510,Production,tonnes,1963,362884.0,A
15373,5203,Northern America,1087,"Meat indigenous, turkey",5510,Production,tonnes,1963,678687.0,A
15374,5203,Northern America,867,"Meat, cattle",5510,Production,tonnes,1963,8588760.0,A
15375,5203,Northern America,1058,"Meat, chicken",5510,Production,tonnes,1963,2941581.0,A
15376,5203,Northern America,1069,"Meat, duck",5510,Production,tonnes,1963,23346.0,A
15377,5203,Northern America,1163,"Meat, game",5510,Production,tonnes,1963,205000.0,A
15378,5203,Northern America,1017,"Meat, goat",5510,Production,tonnes,1963,1.0,A
15379,5203,Northern America,1073,"Meat, goose and guinea fowl",5510,Production,tonnes,1963,1229.0,A
15380,5203,Northern America,1097,"Meat, horse",5510,Production,tonnes,1963,18250.0,A
15381,5203,Northern America,1166,"Meat, nes",5510,Production,tonnes,1963,3823.0,A
15382,5203,Northern America,1035,"Meat, pig",5510,Production,tonnes,1963,6174271.0,A
15383,5203,Northern America,977,"Meat, sheep",5510,Production,tonnes,1963,363793.0,A
15384,5203,Northern America,1080,"Meat, turkey",5510,Production,tonnes,1963,679168.0,A
15385,5203,Northern America,1806,Beef and Buffalo Meat,5510,Production,tonnes,1963,8588760.0,A
15386,5203,Northern America,1775,"Meat indigenous, poultry",5510,Production,tonnes,1963,3649898.0,A
15387,5203,Northern America,1770,"Meat indigenous, total",5510,Production,tonnes,1963,18954329.0,A
15388,5203,Northern America,1808,"Meat, Poultry",5510,Production,tonnes,1963,3645324.0,A
15389,5203,Northern America,1765,"Meat, Total",5510,Production,tonnes,1963,18999223.0,A
15390,5203,Northern America,1807,Sheep and Goat Meat,5510,Production,tonnes,1963,363795.0,A
15442,5207,South America,944,"Meat indigenous, cattle",5510,Production,tonnes,1963,5201194.0,A
15443,5207,South America,1094,"Meat indigenous, chicken",5510,Production,tonnes,1963,374754.0,A
15444,5207,South America,1070,"Meat indigenous, duck",5510,Production,tonnes,1963,8800.0,A
15445,5207,South America,1077,"Meat indigenous, geese",5510,Production,tonnes,1963,602.0,A
15446,5207,South America,1032,"Meat indigenous, goat",5510,Production,tonnes,1963,65670.0,A
15447,5207,South America,1120,"Meat indigenous, horse",5510,Production,tonnes,1963,109305.0,A
15448,5207,South America,1161,"Meat indigenous, other camelids",5510,Production,tonnes,1963,24330.0,A
15449,5207,South America,1055,"Meat indigenous, pig",5510,Production,tonnes,1963,995821.0,A
15450,5207,South America,1144,"Meat indigenous, rabbit",5510,Production,tonnes,1963,9749.0,A
15451,5207,South America,1154,"Meat indigenous, rodents",5510,Production,tonnes,1963,21018.0,A
15452,5207,South America,1012,"Meat indigenous, sheep",5510,Production,tonnes,1963,298568.0,A
15453,5207,South America,1087,"Meat indigenous, turkey",5510,Production,tonnes,1963,8530.0,A
15454,5207,South America,867,"Meat, cattle",5510,Production,tonnes,1963,5200308.0,A
15455,5207,South America,1058,"Meat, chicken",5510,Production,tonnes,1963,376144.0,A
15456,5207,South America,1069,"Meat, duck",5510,Production,tonnes,1963,8800.0,A
15457,5207,South America,1163,"Meat, game",5510,Production,tonnes,1963,42000.0,A
15458,5207,South America,1017,"Meat, goat",5510,Production,tonnes,1963,65670.0,A
15459,5207,South America,1073,"Meat, goose and guinea fowl",5510,Production,tonnes,1963,602.0,A
15460,5207,South America,1097,"Meat, horse",5510,Production,tonnes,1963,108780.0,A
15461,5207,South America,1166,"Meat, nes",5510,Production,tonnes,1963,3000.0,A
15462,5207,South America,1158,"Meat, other camelids",5510,Production,tonnes,1963,28595.0,A
15463,5207,South America,1151,"Meat, other rodents",5510,Production,tonnes,1963,20985.0,A
15464,5207,South America,1035,"Meat, pig",5510,Production,tonnes,1963,995724.0,A
15465,5207,South America,1141,"Meat, rabbit",5510,Production,tonnes,1963,9753.0,A
15466,5207,South America,977,"Meat, sheep",5510,Production,tonnes,1963,299367.0,A
15467,5207,South America,1080,"Meat, turkey",5510,Production,tonnes,1963,8530.0,A
15468,5207,South America,1806,Beef and Buffalo Meat,5510,Production,tonnes,1963,5200308.0,A
15469,5207,South America,1775,"Meat indigenous, poultry",5510,Production,tonnes,1963,392686.0,A
15470,5207,South America,1770,"Meat indigenous, total",5510,Production,tonnes,1963,7163339.0,A
15471,5207,South America,1808,"Meat, Poultry",5510,Production,tonnes,1963,394076.0,A
15472,5207,South America,1765,"Meat, Total",5510,Production,tonnes,1963,7168258.0,A
15473,5207,South America,1807,Sheep and Goat Meat,5510,Production,tonnes,1963,365037.0,A
15474,5300,Asia,1122,"Meat indigenous, ass",5510,Production,tonnes,1963,14400.0,A
15475,5300,Asia,1084,"Meat indigenous, bird nes",5510,Production,tonnes,1963,2343.0,A
15476,5300,Asia,972,"Meat indigenous, buffalo",5510,Production,tonnes,1963,1030923.0,A
15477,5300,Asia,1137,"Meat indigenous, camel",5510,Production,tonnes,1963,51177.0,A
15478,5300,Asia,944,"Meat indigenous, cattle",5510,Production,tonnes,1963,1895782.0,A
15479,5300,Asia,1094,"Meat indigenous, chicken",5510,Production,tonnes,1963,1373286.0,A
15480,5300,Asia,1070,"Meat indigenous, duck",5510,Production,tonnes,1963,232176.0,A
15481,5300,Asia,1077,"Meat indigenous, geese",5510,Production,tonnes,1963,82229.0,A
15482,5300,Asia,1032,"Meat indigenous, goat",5510,Production,tonnes,1963,609768.0,A
15483,5300,Asia,1120,"Meat indigenous, horse",5510,Production,tonnes,1963,79779.0,A
15484,5300,Asia,1124,"Meat indigenous, mule",5510,Production,tonnes,1963,2850.0,A
15485,5300,Asia,1055,"Meat indigenous, pig",5510,Production,tonnes,1963,5047868.0,A
15486,5300,Asia,1144,"Meat indigenous, rabbit",5510,Production,tonnes,1963,21665.0,A
15487,5300,Asia,1012,"Meat indigenous, sheep",5510,Production,tonnes,1963,894084.0,A
15488,5300,Asia,1087,"Meat indigenous, turkey",5510,Production,tonnes,1963,14311.0,A
15489,5300,Asia,1108,"Meat, ass",5510,Production,tonnes,1963,14400.0,A
15490,5300,Asia,1089,"Meat, bird nes",5510,Production,tonnes,1963,2343.0,A
15491,5300,Asia,947,"Meat, buffalo",5510,Production,tonnes,1963,1020924.0,A
15492,5300,Asia,1127,"Meat, camel",5510,Production,tonnes,1963,54781.0,A
15493,5300,Asia,867,"Meat, cattle",5510,Production,tonnes,1963,1911085.0,A
15494,5300,Asia,1058,"Meat, chicken",5510,Production,tonnes,1963,1367413.0,A
15495,5300,Asia,1069,"Meat, duck",5510,Production,tonnes,1963,232176.0,A
15496,5300,Asia,1163,"Meat, game",5510,Production,tonnes,1963,17120.0,A
15497,5300,Asia,1017,"Meat, goat",5510,Production,tonnes,1963,610115.0,A
15498,5300,Asia,1073,"Meat, goose and guinea fowl",5510,Production,tonnes,1963,82229.0,A
15499,5300,Asia,1097,"Meat, horse",5510,Production,tonnes,1963,76093.0,A
15500,5300,Asia,1111,"Meat, mule",5510,Production,tonnes,1963,2850.0,A
15501,5300,Asia,1166,"Meat, nes",5510,Production,tonnes,1963,319430.0,A
15502,5300,Asia,1035,"Meat, pig",5510,Production,tonnes,1963,5048904.0,A
15503,5300,Asia,1141,"Meat, rabbit",5510,Production,tonnes,1963,21665.0,A
15504,5300,Asia,977,"Meat, sheep",5510,Production,tonnes,1963,892422.0,A
15505,5300,Asia,1080,"Meat, turkey",5510,Production,tonnes,1963,14311.0,A
15506,5300,Asia,1806,Beef and Buffalo Meat,5510,Production,tonnes,1963,2932009.0,A
15507,5300,Asia,1775,"Meat indigenous, poultry",5510,Production,tonnes,1963,1704345.0,A
15508,5300,Asia,1770,"Meat indigenous, total",5510,Production,tonnes,1963,11689191.0,A
15509,5300,Asia,1808,"Meat, Poultry",5510,Production,tonnes,1963,1698472.0,A
15510,5300,Asia,1765,"Meat, Total",5510,Production,tonnes,1963,11688262.0,A
15511,5300,Asia,1807,Sheep and Goat Meat,5510,Production,tonnes,1963,1502537.0,A
15663,5400,Europe,1122,"Meat indigenous, ass",5510,Production,tonnes,1963,2707.0,A
15664,5400,Europe,972,"Meat indigenous, buffalo",5510,Production,tonnes,1963,11438.0,A
15665,5400,Europe,1137,"Meat indigenous, camel",5510,Production,tonnes,1963,,
15666,5400,Europe,944,"Meat indigenous, cattle",5510,Production,tonnes,1963,11080430.0,A
15667,5400,Europe,1094,"Meat indigenous, chicken",5510,Production,tonnes,1963,3062844.0,A
15668,5400,Europe,1070,"Meat indigenous, duck",5510,Production,tonnes,1963,76440.0,A
15669,5400,Europe,1077,"Meat indigenous, geese",5510,Production,tonnes,1963,56112.0,A
15670,5400,Europe,1032,"Meat indigenous, goat",5510,Production,tonnes,1963,116761.0,A
15671,5400,Europe,1120,"Meat indigenous, horse",5510,Production,tonnes,1963,240802.0,A
15672,5400,Europe,1124,"Meat indigenous, mule",5510,Production,tonnes,1963,11530.0,A
15673,5400,Europe,1055,"Meat indigenous, pig",5510,Production,tonnes,1963,14672931.0,A
15674,5400,Europe,1144,"Meat indigenous, rabbit",5510,Production,tonnes,1963,357852.0,A
15675,5400,Europe,1012,"Meat indigenous, sheep",5510,Production,tonnes,1963,1925351.0,A
