,Area Code,Area,Item Code,Item,Element Code,Element,Unit,Y1961,Y1961F,Y1962,Y1962F,Y1963,Y1963F,Y1964,Y1964F,Y1965,Y1965F,Y1966,Y1966F,Y1967,Y1967F,Y1968,Y1968F,Y1969,Y1969F,Y1970,Y1970F,Y1971,Y1971F,Y1972,Y1972F,Y1973,Y1973F,Y1974,Y1974F,Y1975,Y1975F,Y1976,Y1976F,Y1977,Y1977F,Y1978,Y1978F,Y1979,Y1979F,Y1980,Y1980F,Y1981,Y1981F,Y1982,Y1982F,Y1983,Y1983F,Y1984,Y1984F,Y1985,Y1985F,Y1986,Y1986F,Y1987,Y1987F,Y1988,Y1988F,Y1989,Y1989F,Y1990,Y1990F,Y1991,Y1991F,Y1992,Y1992F,Y1993,Y1993F,Y1994,Y1994F,Y1995,Y1995F,Y1996,Y1996F,Y1997,Y1997F,Y1998,Y1998F,Y1999,Y1999F,Y2000,Y2000F,Y2001,Y2001F,Y2002,Y2002F,Y2003,Y2003F,Y2004,Y2004F,Y2005,Y2005F,Y2006,Y2006F,Y2007,Y2007F,Y2008,Y2008F,Y2009,Y2009F,Y2010,Y2010F,Y2011,Y2011F,Y2012,Y2012F,Y2013,Y2013F
21592,5801,Least Developed Countries,1094,"Meat indigenous, chicken",5510,Production,tonnes,178732.0,A,189206.0,A,199003.0,A,212208.0,A,225987.0,A,244729.0,A,269236.0,A,283549.0,A,305344.0,A,327313.0,A,330769.0,A,330744.0,A,329318.0,A,334737.0,A,348848.0,A,362069.0,A,372457.0,A,400261.0,A,415742.0,A,410351.0,A,431776.0,A,456664.0,A,474899.0,A,491991.0,A,541759.0,A,566005.0,A,564975.0,A,625200.0,A,595042.0,A,589148.0,A,600369.0,A,630946.0,A,628619.0,A,639461.0,A,665194.0,A,681822.0,A,708697.0,A,754098.0,A,790673.0,A,875917.0,A,964243.0,A,1042036.0,A,1166249.0,A,1255955.0,A,1378439.0,A,1462784.0,A,1578291.0,A,1698671.0,A,1877408.0,A,2057934.0,A,2179063.0,A,2200573.0,A,2231063.0,A
21593,5801,Least Developed Countries,1070,"Meat indigenous, duck",5323,Production,1000 Head,17847.0,A,19439.0,A,20091.0,A,20049.0,A,22416.0,A,26214.0,A,23516.0,A,24282.0,A,26995.0,A,28536.0,A,28877.0,A,28182.0,A,28810.0,A,25856.0,A,26222.0,A,26654.0,A,27408.0,A,32686.0,A,35399.0,A,31784.0,A,33986.0,A,37605.0,A,39289.0,A,39883.0,A,44058.0,A,43847.0,A,45180.0,A,47435.0,A,40787.0,A,41467.0,A,43884.0,A,47643.0,A,48265.0,A,49567.0,A,52425.0,A,55056.0,A,56607.0,A,59058.0,A,62999.0,A,70100.0,A,73748.0,A,77406.0,A,84031.0,A,88261.0,A,92407.0,A,97657.0,A,115196.0,A,122314.0,A,129674.0,A,137320.0,A,146127.0,A,147682.0,A,149422.0,A
21595,5801,Least Developed Countries,1070,"Meat indigenous, duck",5510,Production,tonnes,21213.0,A,22877.0,A,23599.0,A,23548.0,A,26208.0,A,30494.0,A,27518.0,A,28496.0,A,31673.0,A,33480.0,A,34025.0,A,33456.0,A,34317.0,A,30732.0,A,31384.0,A,31813.0,A,32832.0,A,38369.0,A,41236.0,A,37037.0,A,39522.0,A,43410.0,A,45072.0,A,45752.0,A,51267.0,A,51138.0,A,51998.0,A,54789.0,A,46940.0,A,47825.0,A,50641.0,A,54876.0,A,55611.0,A,57011.0,A,61080.0,A,64473.0,A,67013.0,A,69704.0,A,75362.0,A,84648.0,A,89387.0,A,93579.0,A,103802.0,A,121431.0,A,125145.0,A,133637.0,A,141160.0,A,149365.0,A,159427.0,A,169162.0,A,179828.0,A,181564.0,A,183402.0,A
21596,5801,Least Developed Countries,1077,"Meat indigenous, geese",5323,Production,1000 Head,2248.0,A,2292.0,A,2344.0,A,2406.0,A,2480.0,A,2558.0,A,2785.0,A,2806.0,A,2847.0,A,3131.0,A,3190.0,A,3285.0,A,3490.0,A,3170.0,A,3492.0,A,3375.0,A,3407.0,A,3736.0,A,3774.0,A,3169.0,A,3214.0,A,3171.0,A,3044.0,A,3119.0,A,3910.0,A,4018.0,A,3455.0,A,3781.0,A,3506.0,A,3789.0,A,3971.0,A,4009.0,A,4210.0,A,4220.0,A,4375.0,A,4659.0,A,4785.0,A,4975.0,A,5155.0,A,5460.0,A,5366.0,A,5398.0,A,5476.0,A,5626.0,A,5922.0,A,6225.0,A,6726.0,A,7126.0,A,7372.0,A,7620.0,A,7888.0,A,7921.0,A,7932.0,A
21598,5801,Least Developed Countries,1077,"Meat indigenous, geese",5510,Production,tonnes,6599.0,A,6760.0,A,6935.0,A,7131.0,A,7349.0,A,7576.0,A,8094.0,A,8206.0,A,8360.0,A,9062.0,A,9251.0,A,9507.0,A,9981.0,A,9137.0,A,10058.0,A,9682.0,A,9744.0,A,10682.0,A,10757.0,A,8845.0,A,8934.0,A,8705.0,A,8314.0,A,8462.0,A,10741.0,A,11101.0,A,9415.0,A,10347.0,A,9665.0,A,10512.0,A,11017.0,A,11091.0,A,11636.0,A,11654.0,A,12107.0,A,12952.0,A,13349.0,A,13905.0,A,14270.0,A,15235.0,A,14852.0,A,14913.0,A,15089.0,A,15359.0,A,15917.0,A,16496.0,A,17449.0,A,18229.0,A,18692.0,A,19147.0,A,19674.0,A,19735.0,A,19745.0,A
21599,5801,Least Developed Countries,1032,"Meat indigenous, goat",5322,Production,Head,27531462.0,A,28946282.0,A,28479154.0,A,29268701.0,A,30151001.0,A,30245738.0,A,31365651.0,A,31843442.0,A,32281521.0,A,32639080.0,A,33075636.0,A,33215394.0,A,32861332.0,A,33760699.0,A,34556308.0,A,35374189.0,A,36050481.0,A,37161023.0,A,38597756.0,A,38727567.0,A,38465795.0,A,39155122.0,A,39820278.0,A,39624141.0,A,41636452.0,A,42393161.0,A,44398865.0,A,46514697.0,A,48029700.0,A,49344163.0,A,52044328.0,A,53876471.0,A,52699463.0,A,55379848.0,A,59444099.0,A,62145206.0,A,65963078.0,A,68539026.0,A,72060097.0,A,74435808.0,A,75250330.0,A,80796255.0,A,83587778.0,A,86632078.0,A,89225922.0,A,95052868.0,A,99111314.0,A,102841386.0,A,107065444.0,A,109911365.0,A,116201000.0,A,98669092.0,A,100897742.0,A
21601,5801,Least Developed Countries,1032,"Meat indigenous, goat",5510,Production,tonnes,281842.0,A,294464.0,A,291090.0,A,297868.0,A,308263.0,A,313145.0,A,328175.0,A,334379.0,A,338846.0,A,341638.0,A,343054.0,A,340012.0,A,330877.0,A,335116.0,A,354700.0,A,362048.0,A,367166.0,A,383288.0,A,393675.0,A,403073.0,A,398289.0,A,408696.0,A,416416.0,A,406864.0,A,417249.0,A,424260.0,A,453158.0,A,479485.0,A,496962.0,A,507997.0,A,537561.0,A,556521.0,A,554746.0,A,583249.0,A,630322.0,A,654952.0,A,696630.0,A,712600.0,A,726983.0,A,750087.0,A,759549.0,A,811003.0,A,836877.0,A,868276.0,A,935916.0,A,924093.0,A,956446.0,A,992482.0,A,1037099.0,A,1064965.0,A,1121170.0,A,1143090.0,A,1166352.0,A
21602,5801,Least Developed Countries,1120,"Meat indigenous, horse",5322,Production,Head,39854.0,A,41494.0,A,44568.0,A,50698.0,A,53823.0,A,62333.0,A,57024.0,A,61473.0,A,60213.0,A,66536.0,A,68146.0,A,67058.0,A,64196.0,A,68765.0,A,71420.0,A,74293.0,A,68276.0,A,71406.0,A,71012.0,A,69487.0,A,69983.0,A,67438.0,A,68859.0,A,62340.0,A,70396.0,A,70113.0,A,72257.0,A,77286.0,A,82571.0,A,88617.0,A,90498.0,A,90037.0,A,91508.0,A,93170.0,A,94553.0,A,97049.0,A,97492.0,A,98398.0,A,99493.0,A,102364.0,A,109263.0,A,111519.0,A,113136.0,A,116208.0,A,118453.0,A,121640.0,A,125164.0,A,133146.0,A,135353.0,A,149109.0,A,139063.0,A,139261.0,A,139462.0,A
21604,5801,Least Developed Countries,1120,"Meat indigenous, horse",5510,Production,tonnes,5936.0,A,6167.0,A,6555.0,A,7323.0,A,7714.0,A,8690.0,A,8218.0,A,8709.0,A,8668.0,A,9372.0,A,9651.0,A,9600.0,A,9237.0,A,9799.0,A,10151.0,A,10604.0,A,10000.0,A,10463.0,A,10435.0,A,10349.0,A,10307.0,A,10138.0,A,10369.0,A,9520.0,A,10523.0,A,10472.0,A,10774.0,A,11452.0,A,12141.0,A,12854.0,A,13066.0,A,13116.0,A,13330.0,A,13563.0,A,13762.0,A,14106.0,A,14141.0,A,14237.0,A,14357.0,A,14751.0,A,15586.0,A,15845.0,A,16052.0,A,16377.0,A,16706.0,A,17005.0,A,17379.0,A,18292.0,A,18514.0,A,20274.0,A,18956.0,A,18975.0,A,18996.0,A
21605,5801,Least Developed Countries,1055,"Meat indigenous, pig",5322,Production,Head,3526995.0,A,3620689.0,A,3749140.0,A,4139024.0,A,4426717.0,A,4738705.0,A,5097355.0,A,5166517.0,A,5523284.0,A,5744518.0,A,5938543.0,A,6012092.0,A,5968160.0,A,5759725.0,A,5722160.0,A,5867215.0,A,5905316.0,A,6023344.0,A,6189513.0,A,6508954.0,A,6846004.0,A,7328844.0,A,7649676.0,A,8052802.0,A,8171829.0,A,8497526.0,A,9098736.0,A,9241796.0,A,9788413.0,A,9607974.0,A,9939818.0,A,10687670.0,A,11093210.0,A,11330045.0,A,13398829.0,A,13804687.0,A,14499777.0,A,14403319.0,A,14656993.0,A,14189484.0,A,14549114.0,A,15662690.0,A,17036597.0,A,18468256.0,A,20093485.0,A,20825097.0,A,22859152.0,A,24047653.0,A,24352532.0,A,26603346.0,A,27878161.0,A,28718937.0,A,29319576.0,A
21607,5801,Least Developed Countries,1055,"Meat indigenous, pig",5510,Production,tonnes,155645.0,A,159832.0,A,166760.0,A,181942.0,A,192978.0,A,206611.0,A,225024.0,A,228293.0,A,246724.0,A,258559.0,A,269429.0,A,273794.0,A,273095.0,A,264210.0,A,264154.0,A,266422.0,A,266628.0,A,275804.0,A,281309.0,A,289570.0,A,301410.0,A,322890.0,A,336939.0,A,358857.0,A,367466.0,A,382438.0,A,409964.0,A,419106.0,A,443194.0,A,435555.0,A,446383.0,A,487371.0,A,504361.0,A,546329.0,A,676935.0,A,700668.0,A,732993.0,A,718453.0,A,727549.0,A,717779.0,A,736604.0,A,801134.0,A,833286.0,A,909926.0,A,1035968.0,A,1082215.0,A,1141186.0,A,1207692.0,A,1279245.0,A,1364626.0,A,1439318.0,A,1491467.0,A,1531762.0,A
21608,5801,Least Developed Countries,1144,"Meat indigenous, rabbit",5323,Production,1000 Head,33.0,A,50.0,A,66.0,A,82.0,A,99.0,A,116.0,A,132.0,A,148.0,A,165.0,A,198.0,A,231.0,A,264.0,A,297.0,A,314.0,A,330.0,A,376.0,A,419.0,A,409.0,A,478.0,A,442.0,A,353.0,A,409.0,A,403.0,A,429.0,A,661.0,A,800.0,A,770.0,A,905.0,A,1260.0,A,1573.0,A,1722.0,A,1787.0,A,1869.0,A,1767.0,A,1659.0,A,1910.0,A,1990.0,A,1645.0,A,1955.0,A,5424.0,A,5125.0,A,5450.0,A,8060.0,A,9350.0,A,10575.0,A,9817.0,A,10555.0,A,11070.0,A,10805.0,A,11575.0,A,12110.0,A,12100.0,A,12090.0,A
21610,5801,Least Developed Countries,1144,"Meat indigenous, rabbit",5510,Production,tonnes,40.0,A,60.0,A,79.0,A,98.0,A,119.0,A,139.0,A,158.0,A,178.0,A,198.0,A,238.0,A,277.0,A,317.0,A,356.0,A,377.0,A,396.0,A,451.0,A,503.0,A,491.0,A,574.0,A,530.0,A,424.0,A,491.0,A,484.0,A,515.0,A,793.0,A,960.0,A,924.0,A,1086.0,A,1512.0,A,1888.0,A,2066.0,A,2144.0,A,2243.0,A,2120.0,A,1991.0,A,2292.0,A,2388.0,A,1974.0,A,1850.0,A,5529.0,A,5850.0,A,6203.0,A,8772.0,A,10095.0,A,11340.0,A,10380.0,A,11241.0,A,11834.0,A,11566.0,A,12370.0,A,13012.0,A,13000.0,A,12988.0,A
21611,5801,Least Developed Countries,1012,"Meat indigenous, sheep",5322,Production,Head,22820322.0,A,23355271.0,A,24200423.0,A,25034422.0,A,25277622.0,A,26115206.0,A,26821638.0,A,28304360.0,A,27917127.0,A,28153344.0,A,28302153.0,A,27984766.0,A,28393978.0,A,28317402.0,A,29638334.0,A,31610137.0,A,32678492.0,A,33768257.0,A,34392106.0,A,35941876.0,A,36805421.0,A,36176605.0,A,35159929.0,A,34157159.0,A,34555240.0,A,32621531.0,A,32980853.0,A,33683883.0,A,35113995.0,A,36662807.0,A,35787589.0,A,36237274.0,A,34366527.0,A,36323575.0,A,38081653.0,A,40966704.0,A,44162097.0,A,48578430.0,A,52095724.0,A,51732576.0,A,52233477.0,A,52904137.0,A,54068745.0,A,57018219.0,A,59359078.0,A,63300882.0,A,63485796.0,A,67121568.0,A,68354673.0,A,72075044.0,A,75451879.0,A,47402813.0,A,48402721.0,A
21613,5801,Least Developed Countries,1012,"Meat indigenous, sheep",5510,Production,tonnes,288519.0,A,295138.0,A,305191.0,A,316954.0,A,321091.0,A,332791.0,A,343325.0,A,365034.0,A,362008.0,A,364640.0,A,360140.0,A,351449.0,A,357839.0,A,354149.0,A,380332.0,A,416448.0,A,439289.0,A,456937.0,A,463407.0,A,484232.0,A,496474.0,A,475799.0,A,462711.0,A,441684.0,A,444971.0,A,426076.0,A,428682.0,A,439862.0,A,457490.0,A,477224.0,A,466997.0,A,472346.0,A,448848.0,A,477089.0,A,493833.0,A,522260.0,A,565212.0,A,635231.0,A,710396.0,A,699140.0,A,699839.0,A,699654.0,A,717205.0,A,753859.0,A,772585.0,A,793976.0,A,790841.0,A,838171.0,A,854915.0,A,893104.0,A,932652.0,A,933696.0,A,945500.0,A
21614,5801,Least Developed Countries,1087,"Meat indigenous, turkey",5323,Production,1000 Head,699.0,A,770.0,A,841.0,A,912.0,A,986.0,A,1056.0,A,1127.0,A,1268.0,A,1409.0,A,1549.0,A,1690.0,A,1831.0,A,1973.0,A,1693.0,A,1834.0,A,1696.0,A,1695.0,A,2046.0,A,2117.0,A,1698.0,A,1840.0,A,1701.0,A,1562.0,A,1562.0,A,1983.0,A,2123.0,A,1717.0,A,1997.0,A,1856.0,A,2145.0,A,2144.0,A,2125.0,A,2123.0,A,2263.0,A,2333.0,A,2403.0,A,2544.0,A,2686.0,A,2826.0,A,2965.0,A,2831.0,A,2971.0,A,2975.0,A,2980.0,A,2979.0,A,2979.0,A,2980.0,A,3120.0,A,3190.0,A,3251.0,A,3318.0,A,3319.0,A,3249.0,A
21616,5801,Least Developed Countries,1087,"Meat indigenous, turkey",5510,Production,tonnes,1894.0,A,2105.0,A,2317.0,A,2529.0,A,2747.0,A,2955.0,A,3167.0,A,3588.0,A,4010.0,A,4431.0,A,4853.0,A,5274.0,A,5699.0,A,4858.0,A,5280.0,A,4862.0,A,4860.0,A,5912.0,A,6123.0,A,4865.0,A,5289.0,A,4871.0,A,4452.0,A,4452.0,A,5715.0,A,6135.0,A,4896.0,A,5736.0,A,5313.0,A,6165.0,A,6162.0,A,6135.0,A,6129.0,A,6549.0,A,6759.0,A,6969.0,A,7392.0,A,7820.0,A,8241.0,A,8656.0,A,8247.0,A,8670.0,A,8672.0,A,8680.0,A,8675.0,A,8675.0,A,8680.0,A,9100.0,A,9310.0,A,9491.0,A,9692.0,A,9695.0,A,9485.0,A
21619,5801,Least Developed Countries,1108,"Meat, ass",5510,Production,tonnes,3910.0,A,4226.0,A,4309.0,A,4956.0,A,5717.0,A,6349.0,A,7028.0,A,7508.0,A,7306.0,A,7358.0,A,8678.0,A,8268.0,A,7247.0,A,7456.0,A,7737.0,A,8135.0,A,8601.0,A,8806.0,A,8822.0,A,8942.0,A,9211.0,A,9819.0,A,9526.0,A,8124.0,A,7313.0,A,8320.0,A,8418.0,A,9677.0,A,10011.0,A,9590.0,A,10227.0,A,10530.0,A,10847.0,A,10931.0,A,10913.0,A,8380.0,A,9110.0,A,9816.0,A,10561.0,A,9642.0,A,10649.0,A,10927.0,A,14693.0,A,16171.0,A,17213.0,A,18376.0,A,18785.0,A,19557.0,A,20295.0,A,20757.0,A,20507.0,A,19359.0,A,19481.0,A
21622,5801,Least Developed Countries,1089,"Meat, bird nes",5510,Production,tonnes,12.0,A,12.0,A,13.0,A,13.0,A,14.0,A,14.0,A,14.0,A,15.0,A,12.0,A,17.0,A,18.0,A,19.0,A,20.0,A,20.0,A,23.0,A,24.0,A,27.0,A,30.0,A,30.0,A,30.0,A,30.0,A,30.0,A,30.0,A,30.0,A,30.0,A,30.0,A,30.0,A,30.0,A,30.0,A,30.0,A,30.0,A,30.0,A,30.0,A,30.0,A,30.0,A,27.0,A,27.0,A,28.0,A,28.0,A,28.0,A,28.0,A,28.0,A,28.0,A,28.0,A,29.0,A,32.0,A,32.0,A,34.0,A,34.0,A,34.0,A,34.0,A,34.0,A,34.0,A
21625,5801,Least Developed Countries,947,"Meat, buffalo",5510,Production,tonnes,32232.0,A,32080.0,A,34727.0,A,36510.0,A,37015.0,A,36804.0,A,40340.0,A,42548.0,A,43718.0,A,50711.0,A,54081.0,A,56715.0,A,57469.0,A,59869.0,A,62806.0,A,64308.0,A,65073.0,A,69220.0,A,72141.0,A,80975.0,A,92388.0,A,105469.0,A,112815.0,A,118804.0,A,125172.0,A,128362.0,A,130630.0,A,131913.0,A,132508.0,A,134099.0,A,137368.0,A,139277.0,A,140753.0,A,144324.0,A,152625.0,A,155192.0,A,164924.0,A,168861.0,A,174733.0,A,175306.0,A,176331.0,A,181056.0,A,181420.0,A,187568.0,A,195925.0,A,203003.0,A,211465.0,A,218836.0,A,225489.0,A,232334.0,A,247832.0,A,253478.0,A,256803.0,A
21628,5801,Least Developed Countries,1127,"Meat, camel",5510,Production,tonnes,46261.0,A,47734.0,A,51593.0,A,50337.0,A,50879.0,A,59205.0,A,61307.0,A,70226.0,A,66877.0,A,67253.0,A,69587.0,A,71731.0,A,70184.0,A,69248.0,A,70818.0,A,71141.0,A,72288.0,A,73217.0,A,73443.0,A,85776.0,A,81996.0,A,80783.0,A,76497.0,A,78244.0,A,78455.0,A,82221.0,A,86321.0,A,88349.0,A,97487.0,A,104035.0,A,102759.0,A,111660.0,A,114847.0,A,126828.0,A,137564.0,A,146835.0,A,154464.0,A,167023.0,A,166299.0,A,178841.0,A,189049.0,A,189923.0,A,199612.0,A,206874.0,A,177319.0,A,212256.0,A,227756.0,A,252551.0,A,256147.0,A,280482.0,A,288320.0,A,291889.0,A,274614.0,A
21631,5801,Least Developed Countries,867,"Meat, cattle",5510,Production,tonnes,1158062.0,A,1182781.0,A,1215612.0,A,1246049.0,A,1259105.0,A,1343934.0,A,1397461.0,A,1444454.0,A,1465745.0,A,1487051.0,A,1432487.0,A,1422646.0,A,1420525.0,A,1449125.0,A,1478846.0,A,1499534.0,A,1547718.0,A,1677460.0,A,1680826.0,A,1653575.0,A,1733906.0,A,1761042.0,A,1761298.0,A,1784853.0,A,1834773.0,A,1917747.0,A,1805393.0,A,1856738.0,A,1922079.0,A,1959883.0,A,1995339.0,A,1998553.0,A,2022458.0,A,2032223.0,A,2082539.0,A,2172899.0,A,2261686.0,A,2350430.0,A,2463870.0,A,2502450.0,A,2492373.0,A,2636947.0,A,2731678.0,A,2756405.0,A,2928116.0,A,2994393.0,A,3043622.0,A,3208948.0,A,3256144.0,A,3434581.0,A,3534196.0,A,3804533.0,A,3901226.0,A
21634,5801,Least Developed Countries,1058,"Meat, chicken",5510,Production,tonnes,178644.0,A,188709.0,A,198379.0,A,211962.0,A,225258.0,A,245006.0,A,269819.0,A,282639.0,A,305289.0,A,327630.0,A,331844.0,A,332587.0,A,333446.0,A,337228.0,A,350939.0,A,365639.0,A,375146.0,A,403136.0,A,420214.0,A,415571.0,A,438127.0,A,468765.0,A,494264.0,A,509705.0,A,560750.0,A,585466.0,A,598097.0,A,645572.0,A,601439.0,A,593524.0,A,607779.0,A,638253.0,A,632564.0,A,648187.0,A,673296.0,A,695688.0,A,732157.0,A,770485.0,A,815743.0,A,883678.0,A,971329.0,A,1057764.0,A,1198485.0,A,1285474.0,A,1403038.0,A,1479257.0,A,1604229.0,A,1706361.0,A,1899708.0,A,2074459.0,A,2208590.0,A,2390526.0,A,2560852.0,A
21637,5801,Least Developed Countries,1069,"Meat, duck",5510,Production,tonnes,21214.0,A,22877.0,A,23598.0,A,23548.0,A,26208.0,A,30493.0,A,27518.0,A,28496.0,A,31673.0,A,33480.0,A,34024.0,A,33456.0,A,34317.0,A,30731.0,A,31384.0,A,31813.0,A,32833.0,A,38370.0,A,41236.0,A,37037.0,A,39521.0,A,43409.0,A,45073.0,A,45752.0,A,51267.0,A,51138.0,A,51998.0,A,54789.0,A,47078.0,A,47877.0,A,50677.0,A,54727.0,A,55390.0,A,56788.0,A,60818.0,A,64189.0,A,66941.0,A,69697.0,A,77112.0,A,88063.0,A,90904.0,A,95778.0,A,105213.0,A,114819.0,A,125957.0,A,135634.0,A,143458.0,A,142778.0,A,157732.0,A,167897.0,A,175120.0,A,188916.0,A,197602.0,A
21638,5801,Least Developed Countries,1163,"Meat, game",5510,Production,tonnes,187010.0,A,189190.0,A,195320.0,A,200040.0,A,206130.0,A,206970.0,A,211220.0,A,213440.0,A,214510.0,A,216540.0,A,219640.0,A,221350.0,A,224510.0,A,229230.0,A,233260.0,A,232070.0,A,238070.0,A,238430.0,A,243350.0,A,247750.0,A,250850.0,A,255950.0,A,259550.0,A,263300.0,A,267700.0,A,272200.0,A,277850.0,A,283350.0,A,289800.0,A,294700.0,A,289343.0,A,249580.0,A,301181.0,A,307189.0,A,312772.0,A,318076.0,A,321813.0,A,329017.0,A,328240.0,A,332147.0,A,337589.0,A,342239.0,A,345796.0,A,350834.0,A,356409.0,A,358616.0,A,366249.0,A,375444.0,A,382474.0,A,390687.0,A,399996.0,A,405160.0,A,406954.0,A
21641,5801,Least Developed Countries,1017,"Meat, goat",5510,Production,tonnes,273733.0,A,284919.0,A,282229.0,A,288420.0,A,296477.0,A,302562.0,A,317051.0,A,322902.0,A,324491.0,A,328768.0,A,330298.0,A,323450.0,A,317497.0,A,321686.0,A,337571.0,A,351188.0,A,356724.0,A,368699.0,A,379473.0,A,384097.0,A,382126.0,A,394974.0,A,404825.0,A,399420.0,A,404297.0,A,412703.0,A,443108.0,A,472519.0,A,492786.0,A,517072.0,A,530686.0,A,547309.0,A,542360.0,A,567064.0,A,603901.0,A,629789.0,A,671420.0,A,707135.0,A,718058.0,A,735358.0,A,748867.0,A,799530.0,A,829475.0,A,863583.0,A,932854.0,A,919526.0,A,948139.0,A,995187.0,A,1028448.0,A,1063161.0,A,1110537.0,A,1146725.0,A,1169881.0,A
21644,5801,Least Developed Countries,1073,"Meat, goose and guinea fowl",5510,Production,tonnes,6599.0,A,6760.0,A,6935.0,A,7131.0,A,7349.0,A,7577.0,A,8094.0,A,8206.0,A,8360.0,A,9062.0,A,9251.0,A,9507.0,A,9981.0,A,9137.0,A,10058.0,A,9682.0,A,9745.0,A,10682.0,A,10757.0,A,8845.0,A,8934.0,A,8705.0,A,8314.0,A,8463.0,A,10741.0,A,11101.0,A,9416.0,A,10347.0,A,9665.0,A,10512.0,A,11002.0,A,11077.0,A,11615.0,A,11634.0,A,12069.0,A,12889.0,A,13325.0,A,13905.0,A,14353.0,A,15478.0,A,15135.0,A,15302.0,A,15674.0,A,16880.0,A,17277.0,A,17833.0,A,18218.0,A,18151.0,A,18619.0,A,19081.0,A,19595.0,A,19910.0,A,20271.0,A
21647,5801,Least Developed Countries,1097,"Meat, horse",5510,Production,tonnes,5734.0,A,5965.0,A,6350.0,A,7162.0,A,7500.0,A,7933.0,A,8036.0,A,8486.0,A,8550.0,A,8871.0,A,9202.0,A,9312.0,A,8961.0,A,9214.0,A,9507.0,A,9814.0,A,10070.0,A,10437.0,A,10387.0,A,10311.0,A,10306.0,A,10093.0,A,10375.0,A,9533.0,A,10511.0,A,10457.0,A,10770.0,A,11445.0,A,12141.0,A,12848.0,A,13060.0,A,13108.0,A,13321.0,A,13572.0,A,13767.0,A,14028.0,A,14176.0,A,14333.0,A,14504.0,A,14908.0,A,15832.0,A,16049.0,A,16419.0,A,16700.0,A,16757.0,A,16242.0,A,16915.0,A,17439.0,A,17676.0,A,17469.0,A,17678.0,A,17841.0,A,17901.0,A
21648,5801,Least Developed Countries,1166,"Meat, nes",5510,Production,tonnes,151200.0,A,153250.0,A,156300.0,A,163450.0,A,164300.0,A,168100.0,A,170300.0,A,171500.0,A,172400.0,A,173900.0,A,174400.0,A,175840.0,A,178205.0,A,179240.0,A,181420.0,A,176225.0,A,176190.0,A,177100.0,A,173520.0,A,168800.0,A,171633.0,A,170100.0,A,172112.0,A,174050.0,A,179040.0,A,181942.0,A,184761.0,A,185966.0,A,185100.0,A,189194.0,A,184085.0,A,185315.0,A,135681.0,A,136912.0,A,138144.0,A,140899.0,A,144147.0,A,147150.0,A,150392.0,A,152244.0,A,155848.0,A,157956.0,A,159913.0,A,164510.0,A,168756.0,A,171877.0,A,175317.0,A,177204.0,A,185457.0,A,193532.0,A,207400.0,A,161577.0,A,157727.0,A
21651,5801,Least Developed Countries,1035,"Meat, pig",5510,Production,tonnes,149105.0,A,154635.0,A,166609.0,A,182257.0,A,193661.0,A,207370.0,A,225737.0,A,229113.0,A,246904.0,A,258438.0,A,269480.0,A,273906.0,A,273623.0,A,264819.0,A,264582.0,A,266760.0,A,267452.0,A,276586.0,A,282115.0,A,290336.0,A,302128.0,A,323197.0,A,337349.0,A,359136.0,A,368300.0,A,383017.0,A,410323.0,A,419957.0,A,443754.0,A,481731.0,A,488253.0,A,536852.0,A,562026.0,A,587586.0,A,629672.0,A,652604.0,A,689024.0,A,688180.0,A,706870.0,A,719155.0,A,746156.0,A,779701.0,A,841253.0,A,920026.0,A,1046390.0,A,1092000.0,A,1151693.0,A,1234897.0,A,1314885.0,A,1369235.0,A,1449837.0,A,1560121.0,A,1669260.0,A
21654,5801,Least Developed Countries,1141,"Meat, rabbit",5510,Production,tonnes,40.0,A,60.0,A,79.0,A,98.0,A,119.0,A,139.0,A,158.0,A,178.0,A,198.0,A,238.0,A,277.0,A,317.0,A,356.0,A,377.0,A,396.0,A,451.0,A,503.0,A,491.0,A,574.0,A,530.0,A,424.0,A,491.0,A,484.0,A,515.0,A,793.0,A,960.0,A,924.0,A,1086.0,A,1512.0,A,1888.0,A,3979.0,A,4096.0,A,4242.0,A,4159.0,A,4086.0,A,4547.0,A,4648.0,A,4269.0,A,5669.0,A,5536.0,A,5850.0,A,6203.0,A,8772.0,A,10095.0,A,11340.0,A,10380.0,A,11241.0,A,11834.0,A,11566.0,A,12705.0,A,13715.0,A,14146.0,A,13738.0,A
21657,5801,Least Developed Countries,977,"Meat, sheep",5510,Production,tonnes,274496.0,A,280781.0,A,289456.0,A,299983.0,A,305870.0,A,317478.0,A,327120.0,A,345286.0,A,341314.0,A,346805.0,A,342239.0,A,329219.0,A,336698.0,A,332520.0,A,359725.0,A,401497.0,A,423883.0,A,437412.0,A,443002.0,A,459054.0,A,470629.0,A,450485.0,A,444022.0,A,425819.0,A,423322.0,A,409790.0,A,414014.0,A,426649.0,A,443978.0,A,455311.0,A,455453.0,A,450885.0,A,420516.0,A,441303.0,A,458830.0,A,481398.0,A,522387.0,A,601857.0,A,657423.0,A,660206.0,A,682769.0,A,653090.0,A,677795.0,A,711895.0,A,731311.0,A,755494.0,A,758983.0,A,803229.0,A,816631.0,A,857007.0,A,894977.0,A,936976.0,A,937362.0,A
