,Area Code,Area,Item Code,Item,Element Code,Element,Unit,Y1961,Y1961F,Y1962,Y1962F,Y1963,Y1963F,Y1964,Y1964F,Y1965,Y1965F,Y1966,Y1966F,Y1967,Y1967F,Y1968,Y1968F,Y1969,Y1969F,Y1970,Y1970F,Y1971,Y1971F,Y1972,Y1972F,Y1973,Y1973F,Y1974,Y1974F,Y1975,Y1975F,Y1976,Y1976F,Y1977,Y1977F,Y1978,Y1978F,Y1979,Y1979F,Y1980,Y1980F,Y1981,Y1981F,Y1982,Y1982F,Y1983,Y1983F,Y1984,Y1984F,Y1985,Y1985F,Y1986,Y1986F,Y1987,Y1987F,Y1988,Y1988F,Y1989,Y1989F,Y1990,Y1990F,Y1991,Y1991F,Y1992,Y1992F,Y1993,Y1993F,Y1994,Y1994F,Y1995,Y1995F,Y1996,Y1996F,Y1997,Y1997F,Y1998,Y1998F,Y1999,Y1999F,Y2000,Y2000F,Y2001,Y2001F,Y2002,Y2002F,Y2003,Y2003F,Y2004,Y2004F,Y2005,Y2005F,Y2006,Y2006F,Y2007,Y2007F,Y2008,Y2008F,Y2009,Y2009F,Y2010,Y2010F,Y2011,Y2011F,Y2012,Y2012F,Y2013,Y2013F,Y2014,Y2014F,Y2015,Y2015F,Y2016,Y2016F,Y2017,Y2017F
20967,5500,Oceania,1077,"Meat indigenous, geese",5323,Production,1000 Head,52.0,A,53.0,A,54.0,A,55.0,A,56.0,A,58.0,A,60.0,A,62.0,A,63.0,A,60.0,A,65.0,A,65.0,A,65.0,A,65.0,A,65.0,A,65.0,A,15.0,A,15.0,A,24.0,A,23.0,A,47.0,A,8.0,A,13.0,A,20.0,A,20.0,A,20.0,A,20.0,A,20.0,A,20.0,A,20.0,A,20.0,A,21.0,A,21.0,A,25.0,A,25.0,A,25.0,A,25.0,A,25.0,A,25.0,A,25.0,A,25.0,A,28.0,A,28.0,A,30.0,A,30.0,A,30.0,A,30.0,A,30.0,A,30.0,A,30.0,A,30.0,A,30.0,A,30.0,A,,,,,,,,
20969,5500,Oceania,1077,"Meat indigenous, geese",5510,Production,tonnes,208.0,A,212.0,A,216.0,A,220.0,A,224.0,A,232.0,A,240.0,A,248.0,A,252.0,A,240.0,A,260.0,A,260.0,A,260.0,A,260.0,A,260.0,A,260.0,A,60.0,A,60.0,A,96.0,A,92.0,A,188.0,A,32.0,A,52.0,A,80.0,A,80.0,A,80.0,A,80.0,A,80.0,A,80.0,A,80.0,A,80.0,A,84.0,A,84.0,A,100.0,A,100.0,A,100.0,A,100.0,A,100.0,A,100.0,A,100.0,A,100.0,A,112.0,A,112.0,A,120.0,A,120.0,A,120.0,A,120.0,A,120.0,A,120.0,A,120.0,A,120.0,A,120.0,A,120.0,A,,,,,,,,
20970,5500,Oceania,1032,"Meat indigenous, goat",5322,Production,Head,104883.0,A,101874.0,A,121790.0,A,124947.0,A,125660.0,A,123853.0,A,115466.0,A,110056.0,A,117775.0,A,114863.0,A,141793.0,A,143942.0,A,170274.0,A,131293.0,A,137905.0,A,142055.0,A,86044.0,A,89832.0,A,111660.0,A,119611.0,A,133056.0,A,137137.0,A,167161.0,A,154276.0,A,144235.0,A,317310.0,A,337732.0,A,505946.0,A,633043.0,A,647464.0,A,780083.0,A,797457.0,A,739250.0,A,719174.0,A,674815.0,A,660498.0,A,705066.0,A,667077.0,A,623345.0,A,680562.0,A,770844.0,A,910995.0,A,835716.0,A,960552.0,A,1070927.0,A,1147797.0,A,966459.0,A,979992.0,A,1241802.0,A,1277067.0,A,1219291.0,A,1221105.0,A,1230727.0,A,,,,,,,,
20972,5500,Oceania,1032,"Meat indigenous, goat",5510,Production,tonnes,1315.0,A,1275.0,A,1503.0,A,1542.0,A,1558.0,A,1529.0,A,1454.0,A,1505.0,A,1626.0,A,1585.0,A,2065.0,A,2104.0,A,2497.0,A,1918.0,A,2102.0,A,2248.0,A,1339.0,A,1443.0,A,1845.0,A,2005.0,A,1997.0,A,1955.0,A,2643.0,A,2130.0,A,2077.0,A,6664.0,A,7045.0,A,10558.0,A,11698.0,A,13108.0,A,15122.0,A,16569.0,A,15074.0,A,14676.0,A,13320.0,A,13690.0,A,14398.0,A,13569.0,A,12605.0,A,14345.0,A,16196.0,A,19980.0,A,18218.0,A,20743.0,A,23895.0,A,25937.0,A,21253.0,A,21847.0,A,29104.0,A,29958.0,A,28576.0,A,28761.0,A,28887.0,A,,,,,,,,
20973,5500,Oceania,1120,"Meat indigenous, horse",5322,Production,Head,55438.0,A,54996.0,A,47411.0,A,45670.0,A,38666.0,A,44592.0,A,35855.0,A,28819.0,A,31776.0,A,25959.0,A,26426.0,A,26555.0,A,26709.0,A,27365.0,A,26297.0,A,23261.0,A,25405.0,A,26619.0,A,28659.0,A,35612.0,A,80558.0,A,75325.0,A,86161.0,A,86166.0,A,85767.0,A,106614.0,A,104343.0,A,84740.0,A,71743.0,A,81161.0,A,84801.0,A,86365.0,A,90656.0,A,90304.0,A,90873.0,A,88004.0,A,93407.0,A,90750.0,A,85727.0,A,84642.0,A,88789.0,A,87585.0,A,88187.0,A,89576.0,A,86579.0,A,100911.0,A,101232.0,A,101708.0,A,104883.0,A,103512.0,A,106051.0,A,104128.0,A,104128.0,A,,,,,,,,
20975,5500,Oceania,1120,"Meat indigenous, horse",5510,Production,tonnes,15259.0,A,15080.0,A,12909.0,A,12354.0,A,10390.0,A,11991.0,A,9619.0,A,7652.0,A,8562.0,A,6815.0,A,6948.0,A,6962.0,A,6987.0,A,7125.0,A,6839.0,A,6108.0,A,6556.0,A,6895.0,A,7449.0,A,9348.0,A,21962.0,A,20545.0,A,23631.0,A,23606.0,A,23541.0,A,29312.0,A,28531.0,A,22814.0,A,19092.0,A,21716.0,A,22953.0,A,23235.0,A,24250.0,A,24087.0,A,24246.0,A,23514.0,A,24709.0,A,23886.0,A,22928.0,A,22517.0,A,23713.0,A,23377.0,A,23554.0,A,24004.0,A,23057.0,A,26934.0,A,27187.0,A,27359.0,A,28052.0,A,27824.0,A,28452.0,A,27938.0,A,27938.0,A,,,,,,,,
20976,5500,Oceania,1055,"Meat indigenous, pig",5322,Production,Head,3668319.0,A,4042719.0,A,3985819.0,A,3973011.0,A,4097677.0,A,4308356.0,A,4390896.0,A,4587126.0,A,4838950.0,A,5185620.0,A,5422866.0,A,5609195.0,A,6349825.0,A,5795506.0,A,5087968.0,A,5002278.0,A,5314665.0,A,5527487.0,A,5381036.0,A,5691151.0,A,6047376.0,A,5923707.0,A,6061165.0,A,6377951.0,A,6580385.0,A,6651873.0,A,6790284.0,A,7014154.0,A,7116201.0,A,7047324.0,A,6935121.0,A,7325934.0,A,7353046.0,A,7622565.0,A,7696320.0,A,7403205.0,A,7520879.0,A,7883507.0,A,7725036.0,A,7650325.0,A,7799605.0,A,8497152.0,A,8630992.0,A,8391309.0,A,8306291.0,A,8246560.0,A,8296680.0,A,7974872.0,A,7450889.0,A,7636554.0,A,7771186.0,A,7866301.0,A,7760397.0,A,,,,,,,,
20978,5500,Oceania,1055,"Meat indigenous, pig",5510,Production,tonnes,173857.0,A,187344.0,A,184487.0,A,186431.0,A,194021.0,A,201331.0,A,206641.0,A,215951.0,A,228836.0,A,244163.0,A,257176.0,A,267328.0,A,305428.0,A,280262.0,A,245742.0,A,245661.0,A,263977.0,A,278093.0,A,276384.0,A,297569.0,A,310343.0,A,314581.0,A,326522.0,A,344984.0,A,357955.0,A,368880.0,A,378525.0,A,394744.0,A,405815.0,A,414805.0,A,409838.0,A,439652.0,A,438845.0,A,459094.0,A,472762.0,A,455468.0,A,469150.0,A,495758.0,A,488489.0,A,489010.0,A,496496.0,A,542151.0,A,554053.0,A,535029.0,A,529440.0,A,525403.0,A,524070.0,A,503166.0,A,461439.0,A,478815.0,A,491243.0,A,498912.0,A,498323.0,A,,,,,,,,
20979,5500,Oceania,1012,"Meat indigenous, sheep",5322,Production,Head,60023073.0,A,63013136.0,A,62608498.0,A,63732745.0,A,63665775.0,A,64120644.0,A,64596245.0,A,74080646.0,A,72663066.0,A,79232801.0,A,82477368.0,A,90202162.0,A,79283850.0,A,58175315.0,A,62682885.0,A,67240205.0,A,67337691.0,A,67346812.0,A,64150732.0,A,72764469.0,A,79108347.0,A,75432028.0,A,82217164.0,A,75435687.0,A,84981292.0,A,79958268.0,A,83030071.0,A,79965529.0,A,77758913.0,A,71974379.0,A,75346793.0,A,76224553.0,A,69239589.0,A,71263418.0,A,72737242.0,A,66509850.0,A,67247576.0,A,68417917.0,A,67212535.0,A,69213431.0,A,73845858.0,A,67320739.0,A,65890434.0,A,58664043.0,A,62331704.0,A,64678267.0,A,69165079.0,A,69247653.0,A,61100837.0,A,53925326.0,A,49625494.0,A,50014183.0,A,56066385.0,A,,,,,,,,
20981,5500,Oceania,1012,"Meat indigenous, sheep",5510,Production,tonnes,1044410.0,A,1071837.0,A,1068778.0,A,1089355.0,A,1076424.0,A,1087544.0,A,1115520.0,A,1228555.0,A,1241078.0,A,1319834.0,A,1403078.0,A,1548813.0,A,1286475.0,A,987037.0,A,1046019.0,A,1135231.0,A,1107003.0,A,1086362.0,A,1076819.0,A,1219349.0,A,1307443.0,A,1241651.0,A,1333121.0,A,1246465.0,A,1360842.0,A,1310513.0,A,1339769.0,A,1336628.0,A,1290826.0,A,1253062.0,A,1311843.0,A,1333375.0,A,1247334.0,A,1295339.0,A,1276154.0,A,1211947.0,A,1215557.0,A,1267767.0,A,1248929.0,A,1323852.0,A,1416456.0,A,1289300.0,A,1239385.0,A,1149488.0,A,1225630.0,A,1253897.0,A,1334244.0,A,1346644.0,A,1186861.0,A,1088923.0,A,1031602.0,A,1053760.0,A,1152804.0,A,,,,,,,,
20982,5500,Oceania,1087,"Meat indigenous, turkey",5323,Production,1000 Head,578.0,A,592.0,A,607.0,A,621.0,A,637.0,A,761.0,A,883.0,A,862.0,A,1130.0,A,1548.0,A,1677.0,A,1621.0,A,2404.0,A,2488.0,A,2164.0,A,1692.0,A,1946.0,A,2197.0,A,2373.0,A,3319.0,A,2918.0,A,2146.0,A,2194.0,A,2466.0,A,3158.0,A,2831.0,A,5176.0,A,5905.0,A,6188.0,A,6902.0,A,7250.0,A,7131.0,A,5422.0,A,4489.0,A,5291.0,A,6389.0,A,6391.0,A,6967.0,A,7281.0,A,7477.0,A,4097.0,A,3409.0,A,4397.0,A,3898.0,A,3596.0,A,6521.0,A,10726.0,A,7032.0,A,6679.0,A,6631.0,A,6533.0,A,6763.0,A,6763.0,A,,,,,,,,
20984,5500,Oceania,1087,"Meat indigenous, turkey",5510,Production,tonnes,2453.0,A,2518.0,A,2574.0,A,2641.0,A,2707.0,A,3207.0,A,4130.0,A,3854.0,A,4802.0,A,6967.0,A,7145.0,A,6245.0,A,9049.0,A,9059.0,A,8893.0,A,6936.0,A,8039.0,A,9023.0,A,9767.0,A,12601.0,A,12224.0,A,8575.0,A,8750.0,A,10003.0,A,12709.0,A,10911.0,A,22012.0,A,21670.0,A,24635.0,A,24798.0,A,26071.0,A,25283.0,A,19131.0,A,15959.0,A,18762.0,A,22648.0,A,26078.0,A,24624.0,A,25690.0,A,26356.0,A,14552.0,A,12126.0,A,15599.0,A,13850.0,A,12797.0,A,23054.0,A,37762.0,A,24831.0,A,23595.0,A,23419.0,A,23074.0,A,23074.0,A,23074.0,A,,,,,,,,
20985,5500,Oceania,947,"Meat, buffalo",5320,Producing Animals/Slaughtered,Head,140.0,A,120.0,A,557.0,A,230.0,A,100.0,A,130.0,A,130.0,A,131.0,A,110.0,A,178.0,A,65.0,A,65.0,A,60.0,A,55.0,A,55.0,A,55.0,A,55.0,A,55.0,A,60.0,A,60.0,A,65.0,A,65.0,A,50.0,A,51.0,A,51.0,A,5.0,A,5.0,A,5.0,A,5.0,A,5.0,A,5.0,A,5.0,A,5.0,A,5.0,A,5.0,A,5.0,A,5.0,A,5.0,A,5.0,A,5.0,A,5.0,A,5.0,A,5.0,A,5.0,A,5.0,A,5.0,A,6.0,A,6.0,A,6.0,A,6.0,A,6.0,A,6.0,A,7.0,A,7.0,A,7.0,A,7.0,A,7.0,A
20987,5500,Oceania,947,"Meat, buffalo",5510,Production,tonnes,21.0,A,18.0,A,84.0,A,35.0,A,15.0,A,20.0,A,20.0,A,20.0,A,17.0,A,27.0,A,10.0,A,10.0,A,9.0,A,8.0,A,8.0,A,8.0,A,8.0,A,8.0,A,9.0,A,9.0,A,10.0,A,10.0,A,8.0,A,8.0,A,8.0,A,1.0,A,1.0,A,1.0,A,1.0,A,1.0,A,1.0,A,1.0,A,1.0,A,1.0,A,1.0,A,1.0,A,1.0,A,1.0,A,1.0,A,1.0,A,1.0,A,1.0,A,1.0,A,1.0,A,1.0,A,1.0,A,1.0,A,1.0,A,1.0,A,1.0,A,1.0,A,1.0,A,1.0,A,1.0,A,1.0,A,1.0,A,1.0,A
20988,5500,Oceania,867,"Meat, cattle",5320,Producing Animals/Slaughtered,Head,6617502.0,A,7802190.0,A,8680363.0,A,9170294.0,A,9269679.0,A,8635370.0,A,8133626.0,A,8442350.0,A,8719491.0,A,9065538.0,A,8839334.0,A,9325356.0,A,11310665.0,A,10367494.0,A,12098104.0,A,14567731.0,A,15644260.0,A,16702826.0,A,14648198.0,A,11965950.0,A,11589708.0,A,12037464.0,A,12331520.0,A,10013212.0,A,9959039.0,A,10342322.0,A,11274625.0,A,11393535.0,A,10551712.0,A,10759193.0,A,11350666.0,A,11733887.0,A,11538023.0,A,11319155.0,A,11511135.0,A,11870928.0,A,12292228.0,A,13316897.0,A,12767977.0,A,12282299.0,A,12155575.0,A,12572804.0,A,12767334.0,A,13123600.0,A,12466318.0,A,12639868.0,A,12689736.0,A,12439130.0,A,12434705.0,A,12197730.0,A,11957098.0,A,11936285.0,A,13185471.0,A,14311763.0,A,14976336.0,A,13661394.0,A,11922434.0,A
20990,5500,Oceania,867,"Meat, cattle",5510,Production,tonnes,887814.0,A,1094609.0,A,1231197.0,A,1298162.0,A,1307633.0,A,1243848.0,A,1186871.0,A,1256193.0,A,1318794.0,A,1409655.0,A,1454926.0,A,1588187.0,A,1897378.0,A,1740002.0,A,2069627.0,A,2483143.0,A,2561011.0,A,2761167.0,A,2546051.0,A,2077238.0,A,1982701.0,A,2110075.0,A,2072554.0,A,1796713.0,A,1815823.0,A,1871451.0,A,2094249.0,A,2178461.0,A,2066862.0,A,2176170.0,A,2298534.0,A,2354144.0,A,2384488.0,A,2405627.0,A,2415519.0,A,2409475.0,A,2458803.0,A,2622169.0,A,2580747.0,A,2590966.0,A,2685194.0,A,2678703.0,A,2644847.0,A,2838167.0,A,2768336.0,A,2842353.0,A,2814711.0,A,2783451.0,A,2757666.0,A,2781713.0,A,2762292.0,A,2773865.0,A,3001476.0,A,3236555.0,A,3354261.0,A,3003716.0,A,2707041.0,A
20991,5500,Oceania,1058,"Meat, chicken",5321,Producing Animals/Slaughtered,1000 Head,43551.0,A,45273.0,A,45094.0,A,52183.0,A,63289.0,A,67801.0,A,82938.0,A,93123.0,A,94301.0,A,106883.0,A,130026.0,A,141143.0,A,142210.0,A,174760.0,A,165949.0,A,179392.0,A,193139.0,A,219227.0,A,231452.0,A,266373.0,A,267946.0,A,251099.0,A,275864.0,A,266612.0,A,300782.0,A,313427.0,A,325527.0,A,331269.0,A,331321.0,A,341448.0,A,341262.0,A,352929.0,A,368066.0,A,396167.0,A,408669.0,A,415652.0,A,432106.0,A,452122.0,A,440978.0,A,475850.0,A,481251.0,A,518955.0,A,516752.0,A,538797.0,A,541552.0,A,551166.0,A,563722.0,A,567085.0,A,567002.0,A,614805.0,A,656852.0,A,673152.0,A,687411.0,A,705581.0,A,721014.0,A,757290.0,A,795222.0,A
20993,5500,Oceania,1058,"Meat, chicken",5510,Production,tonnes,54557.0,A,56726.0,A,56464.0,A,65553.0,A,79691.0,A,76736.0,A,96064.0,A,110833.0,A,118086.0,A,133764.0,A,164263.0,A,177465.0,A,174563.0,A,215837.0,A,209652.0,A,228023.0,A,241077.0,A,276745.0,A,299404.0,A,336184.0,A,335440.0,A,319705.0,A,343782.0,A,336270.0,A,387632.0,A,400717.0,A,413121.0,A,424897.0,A,437344.0,A,454105.0,A,458822.0,A,488658.0,A,522196.0,A,555337.0,A,568895.0,A,586823.0,A,660732.0,A,712308.0,A,688729.0,A,731477.0,A,756778.0,A,841532.0,A,838419.0,A,889522.0,A,933376.0,A,971712.0,A,982625.0,A,976350.0,A,989941.0,A,1102497.0,A,1192484.0,A,1250473.0,A,1262250.0,A,1320471.0,A,1338773.0,A,1435414.0,A,1485013.0,A
20994,5500,Oceania,1069,"Meat, duck",5321,Producing Animals/Slaughtered,1000 Head,816.0,A,831.0,A,893.0,A,934.0,A,1023.0,A,1192.0,A,1132.0,A,1136.0,A,1161.0,A,1126.0,A,1378.0,A,1543.0,A,1538.0,A,1448.0,A,1553.0,A,1440.0,A,1577.0,A,2055.0,A,2121.0,A,2505.0,A,2207.0,A,2129.0,A,2272.0,A,2047.0,A,2494.0,A,2717.0,A,2544.0,A,2484.0,A,2344.0,A,2383.0,A,2545.0,A,2232.0,A,2520.0,A,2805.0,A,2628.0,A,2988.0,A,3554.0,A,3363.0,A,3975.0,A,4581.0,A,4482.0,A,4488.0,A,4613.0,A,5013.0,A,5264.0,A,5756.0,A,5973.0,A,7698.0,A,9409.0,A,8978.0,A,8270.0,A,8120.0,A,7666.0,A,7719.0,A,8003.0,A,9025.0,A,8908.0,A
20996,5500,Oceania,1069,"Meat, duck",5510,Production,tonnes,1399.0,A,1427.0,A,1538.0,A,1611.0,A,1786.0,A,2157.0,A,1974.0,A,2003.0,A,1988.0,A,1889.0,A,2323.0,A,2512.0,A,2612.0,A,2410.0,A,2585.0,A,2373.0,A,2563.0,A,3397.0,A,3503.0,A,4162.0,A,3949.0,A,3422.0,A,3580.0,A,3580.0,A,4085.0,A,4894.0,A,4498.0,A,4487.0,A,4222.0,A,4313.0,A,4720.0,A,4384.0,A,5409.0,A,5879.0,A,5429.0,A,6138.0,A,7356.0,A,6603.0,A,8456.0,A,8838.0,A,9201.0,A,9212.0,A,9447.0,A,10297.0,A,10818.0,A,11799.0,A,12323.0,A,15866.0,A,19431.0,A,18298.0,A,16956.0,A,16746.0,A,15780.0,A,15924.0,A,16545.0,A,18639.0,A,18397.0,A
20997,5500,Oceania,1163,"Meat, game",5510,Production,tonnes,120500.0,A,123800.0,A,126000.0,A,130000.0,A,133500.0,A,138000.0,A,141200.0,A,143860.0,A,148242.0,A,151689.0,A,154359.0,A,157384.0,A,161000.0,A,164000.0,A,165000.0,A,168200.0,A,171700.0,A,173000.0,A,177500.0,A,182500.0,A,187500.0,A,191438.0,A,197200.0,A,202200.0,A,207800.0,A,213200.0,A,219080.0,A,224500.0,A,229394.0,A,235560.0,A,245240.0,A,262700.0,A,263400.0,A,272000.0,A,277100.0,A,277900.0,A,282400.0,A,291900.0,A,301250.0,A,301767.0,A,313760.0,A,325580.0,A,339466.0,A,356721.0,A,371792.0,A,393647.0,A,397903.0,A,407318.0,A,407207.0,A,381261.0,A,402920.0,A,402900.0,A,412654.0,A,426674.0,A,428568.0,A,433554.0,A,439039.0,A
20998,5500,Oceania,1017,"Meat, goat",5320,Producing Animals/Slaughtered,Head,104883.0,A,101874.0,A,121790.0,A,124947.0,A,125660.0,A,123853.0,A,115466.0,A,108670.0,A,115150.0,A,112445.0,A,134385.0,A,142101.0,A,168578.0,A,130509.0,A,135605.0,A,140415.0,A,81700.0,A,88165.0,A,110920.0,A,119125.0,A,132191.0,A,136201.0,A,136000.0,A,153078.0,A,143524.0,A,288990.0,A,300968.0,A,427287.0,A,549354.0,A,554474.0,A,692885.0,A,734031.0,A,716952.0,A,683092.0,A,632609.0,A,625574.0,A,601463.0,A,558354.0,A,561733.0,A,619916.0,A,940544.0,A,1279072.0,A,1271571.0,A,1369974.0,A,1419700.0,A,1410531.0,A,1264838.0,A,1321943.0,A,1793883.0,A,1838393.0,A,1883726.0,A,1987880.0,A,2219679.0,A,2281860.0,A,2275668.0,A,2316003.0,A,2239264.0,A
21000,5500,Oceania,1017,"Meat, goat",5510,Production,tonnes,1315.0,A,1275.0,A,1503.0,A,1544.0,A,1560.0,A,1529.0,A,1455.0,A,1471.0,A,1561.0,A,1523.0,A,1877.0,A,2058.0,A,2450.0,A,1898.0,A,2043.0,A,2206.0,A,1230.0,A,1402.0,A,1827.0,A,1989.0,A,1974.0,A,1917.0,A,1876.0,A,2105.0,A,2023.0,A,5864.0,A,6050.0,A,8666.0,A,9619.0,A,10793.0,A,13248.0,A,14907.0,A,14545.0,A,13860.0,A,12643.0,A,12528.0,A,11771.0,A,10874.0,A,11129.0,A,12991.0,A,13166.0,A,17224.0,A,17785.0,A,20032.0,A,21002.0,A,21083.0,A,18921.0,A,19832.0,A,27291.0,A,28100.0,A,29956.0,A,31187.0,A,33255.0,A,34517.0,A,33827.0,A,35012.0,A,34950.0,A
21001,5500,Oceania,1073,"Meat, goose and guinea fowl",5321,Producing Animals/Slaughtered,1000 Head,52.0,A,53.0,A,54.0,A,55.0,A,56.0,A,58.0,A,60.0,A,62.0,A,63.0,A,60.0,A,65.0,A,65.0,A,65.0,A,65.0,A,65.0,A,65.0,A,15.0,A,15.0,A,24.0,A,23.0,A,47.0,A,8.0,A,13.0,A,20.0,A,20.0,A,20.0,A,20.0,A,20.0,A,20.0,A,20.0,A,20.0,A,21.0,A,21.0,A,25.0,A,25.0,A,25.0,A,25.0,A,25.0,A,25.0,A,25.0,A,25.0,A,28.0,A,28.0,A,30.0,A,30.0,A,30.0,A,30.0,A,30.0,A,30.0,A,30.0,A,30.0,A,30.0,A,32.0,A,32.0,A,32.0,A,32.0,A,33.0,A
21003,5500,Oceania,1073,"Meat, goose and guinea fowl",5510,Production,tonnes,208.0,A,212.0,A,216.0,A,220.0,A,224.0,A,232.0,A,240.0,A,248.0,A,252.0,A,240.0,A,260.0,A,260.0,A,260.0,A,260.0,A,260.0,A,260.0,A,60.0,A,60.0,A,96.0,A,92.0,A,188.0,A,32.0,A,52.0,A,80.0,A,80.0,A,80.0,A,80.0,A,80.0,A,80.0,A,80.0,A,80.0,A,84.0,A,84.0,A,100.0,A,100.0,A,100.0,A,100.0,A,100.0,A,100.0,A,100.0,A,100.0,A,112.0,A,112.0,A,120.0,A,120.0,A,120.0,A,120.0,A,120.0,A,120.0,A,120.0,A,120.0,A,120.0,A,126.0,A,127.0,A,127.0,A,129.0,A,130.0,A
21004,5500,Oceania,1097,"Meat, horse",5320,Producing Animals/Slaughtered,Head,55338.0,A,54777.0,A,46796.0,A,45283.0,A,38297.0,A,43781.0,A,35172.0,A,27948.0,A,31241.0,A,25256.0,A,25254.0,A,25165.0,A,25685.0,A,26265.0,A,26207.0,A,24195.0,A,25195.0,A,25175.0,A,27205.0,A,33210.0,A,78937.0,A,77420.0,A,84720.0,A,84720.0,A,84830.0,A,102820.0,A,103840.0,A,83240.0,A,70250.0,A,79255.0,A,82315.0,A,84015.0,A,87358.0,A,87543.0,A,87808.0,A,84045.0,A,82996.0,A,80591.0,A,80888.0,A,80061.0,A,78347.0,A,78850.0,A,77708.0,A,77321.0,A,77808.0,A,90726.0,A,93635.0,A,93537.0,A,95363.0,A,94185.0,A,96369.0,A,97269.0,A,100032.0,A,101953.0,A,103280.0,A,100897.0,A,99446.0,A
21006,5500,Oceania,1097,"Meat, horse",5510,Production,tonnes,15231.0,A,15027.0,A,12789.0,A,12312.0,A,10355.0,A,11835.0,A,9494.0,A,7496.0,A,8496.0,A,6708.0,A,6708.0,A,6695.0,A,6838.0,A,6990.0,A,6981.0,A,6419.0,A,6699.0,A,6696.0,A,7261.0,A,8942.0,A,21742.0,A,21374.0,A,23418.0,A,23418.0,A,23437.0,A,28431.0,A,28604.0,A,22726.0,A,19088.0,A,21608.0,A,22568.0,A,22857.0,A,24254.0,A,24348.0,A,24338.0,A,23375.0,A,23143.0,A,22432.0,A,22508.0,A,22425.0,A,21877.0,A,21986.0,A,21697.0,A,21591.0,A,21726.0,A,25330.0,A,26135.0,A,26121.0,A,26581.0,A,26273.0,A,26890.0,A,27152.0,A,27916.0,A,28461.0,A,28837.0,A,28180.0,A,27780.0,A
21007,5500,Oceania,1166,"Meat, nes",5510,Production,tonnes,600.0,A,600.0,A,800.0,A,800.0,A,1000.0,A,1000.0,A,2000.0,A,2000.0,A,1300.0,A,1500.0,A,1500.0,A,1500.0,A,1500.0,A,1000.0,A,800.0,A,850.0,A,750.0,A,410.0,A,920.0,A,495.0,A,310.0,A,400.0,A,400.0,A,400.0,A,400.0,A,500.0,A,500.0,A,500.0,A,500.0,A,435.0,A,108.0,A,108.0,A,160.0,A,310.0,A,480.0,A,798.0,A,800.0,A,909.0,A,976.0,A,1000.0,A,1359.0,A,1779.0,A,2319.0,A,3100.0,A,3500.0,A,5100.0,A,4900.0,A,4778.0,A,4744.0,A,4702.0,A,4500.0,A,4809.0,A,4951.0,A,5037.0,A,5136.0,A,5235.0,A,5334.0,A
21008,5500,Oceania,1035,"Meat, pig",5320,Producing Animals/Slaughtered,Head,3668270.0,A,4042590.0,A,3985647.0,A,3972499.0,A,4097659.0,A,4308431.0,A,4390186.0,A,4586151.0,A,4837371.0,A,5184581.0,A,5421955.0,A,5607310.0,A,6348653.0,A,5794547.0,A,5087938.0,A,5001766.0,A,5314510.0,A,5526920.0,A,5379743.0,A,5688823.0,A,6046848.0,A,5923594.0,A,6060184.0,A,6375039.0,A,6580325.0,A,6651893.0,A,6790010.0,A,7012766.0,A,7114954.0,A,7041592.0,A,6936663.0,A,7338749.0,A,7383235.0,A,7643770.0,A,7690645.0,A,7419144.0,A,7519241.0,A,7883030.0,A,7719181.0,A,7643857.0,A,7941278.0,A,8462000.0,A,8618338.0,A,8386364.0,A,8310203.0,A,8257205.0,A,8290699.0,A,7961251.0,A,7464226.0,A,7628690.0,A,7770290.0,A,7871902.0,A,7810816.0,A,7813749.0,A,7943446.0,A,8100089.0,A,8321369.0,A
21010,5500,Oceania,1035,"Meat, pig",5510,Production,tonnes,173785.0,A,187441.0,A,184547.0,A,186315.0,A,194102.0,A,201372.0,A,206576.0,A,215824.0,A,228771.0,A,244210.0,A,257271.0,A,267261.0,A,305334.0,A,280231.0,A,245707.0,A,245505.0,A,264032.0,A,278096.0,A,276490.0,A,297547.0,A,310133.0,A,314484.0,A,326258.0,A,344574.0,A,357823.0,A,369028.0,A,378582.0,A,394379.0,A,405987.0,A,414260.0,A,408894.0,A,439742.0,A,439454.0,A,459755.0,A,472454.0,A,456568.0,A,467235.0,A,494419.0,A,488062.0,A,488086.0,A,508955.0,A,539849.0,A,553028.0,A,533831.0,A,529528.0,A,522325.0,A,525885.0,A,487843.0,A,463804.0,A,480499.0,A,490955.0,A,500843.0,A,503056.0,A,506875.0,A,515592.0,A,524232.0,A,547634.0,A
